yearID,teamID,team_name,wins,losses,running_average_wins,avg_weight,avg_height,roster_size,avg_games_played,median_games_played
1978,CHN,"Chicago Cubs",79,83,78,184.62,73.05,39,59,49
1978,CIN,"Cincinnati Reds",92,69,94,180.43,72.51,35,64,57
1978,CLE,"Cleveland Indians",69,90,74,184.94,72.89,36,57,36
1978,DET,"Detroit Tigers",86,76,78,187.15,73.15,34,59,30
1978,HOU,"Houston Astros",74,88,78,185.92,73.26,39,54,44
1978,KCA,"Kansas City Royals",92,70,95,187.45,72.71,38,58,40
1978,LAN,"Los Angeles Dodgers",95,67,95,184.39,72.58,38,54,34
1978,MIN,"Minnesota Twins",73,89,81,183.45,72.97,33,65,49
1978,ML4,"Milwaukee Brewers",93,69,75,183.97,72.91,35,56,37
1978,MON,"Montreal Expos",76,86,69,185.69,73.17,36,59,33
1978,NYA,"New York Yankees",100,63,99,182.61,72.85,41,51,33
1978,NYN,"New York Mets",66,96,72,186.25,73.08,36,58,32
1978,OAK,"Oakland Athletics",69,93,73,186.70,72.96,46,54,35
1978,PHI,"Philadelphia Phillies",90,72,97,185.14,73.27,37,57,36
1978,PIT,"Pittsburgh Pirates",88,73,92,188.57,73.19,37,55,35
1978,SDN,"San Diego Padres",84,78,75,187.21,73.08,38,57,38
1978,SEA,"Seattle Mariners",56,104,60,185.79,72.79,34,61,41
1978,SFN,"San Francisco Giants",89,73,79,186.15,73.26,34,62,41
1978,SLN,"St. Louis Cardinals",69,93,75,186.15,73.00,39,53,33
1978,TEX,"Texas Rangers",87,75,86,187.00,73.05,37,57,32
1978,TOR,"Toronto Blue Jays",59,102,57,189.49,73.22,37,56,37
1977,ATL,"Atlanta Braves",61,101,66,185.36,72.95,42,52,33
1977,BAL,"Baltimore Orioles",97,64,92,185.58,72.84,38,59,39
1977,BOS,"Boston Red Sox",97,64,92,185.82,73.00,38,52,27
1977,CAL,"California Angels",74,88,74,186.56,73.22,45,49,35
1977,CHA,"Chicago White Sox",90,72,76,186.24,72.84,45,46,24
1977,CHN,"Chicago Cubs",81,81,77,186.17,72.91,35,63,56
1977,CIN,"Cincinnati Reds",88,74,99,181.81,72.78,37,57,35
1977,CLE,"Cleveland Indians",71,90,77,189.82,73.58,33,63,42
1977,DET,"Detroit Tigers",74,88,68,184.18,72.82,38,54,30
1977,HOU,"Houston Astros",81,81,75,188.65,73.68,37,56,42
1977,KCA,"Kansas City Royals",102,60,94,185.18,72.58,33,66,48
1977,LAN,"Los Angeles Dodgers",98,64,93,183.16,72.62,37,59,45
1977,MIN,"Minnesota Twins",84,77,82,187.81,73.22,36,61,39
1977,ML4,"Milwaukee Brewers",67,95,67,181.61,72.75,36,59,34
1977,MON,"Montreal Expos",75,87,68,184.92,73.08,37,58,42
1977,NYA,"New York Yankees",100,62,93,183.83,72.61,36,56,30
1977,NYN,"New York Mets",64,98,77,186.20,72.93,40,54,40
1977,OAK,"Oakland Athletics",63,98,83,188.83,73.15,40,59,45
1977,PHI,"Philadelphia Phillies",101,61,96,186.47,73.28,36,60,45
1977,PIT,"Pittsburgh Pirates",96,66,93,184.94,73.00,36,60,36
1977,SDN,"San Diego Padres",69,93,71,190.97,73.26,35,66,52
1977,SEA,"Seattle Mariners",64,98,64,186.12,72.47,43,49,26
1977,SFN,"San Francisco Giants",75,87,76,186.64,73.64,33,66,56
1977,SLN,"St. Louis Cardinals",83,79,79,181.50,72.43,40,56,41
1977,TEX,"Texas Rangers",94,68,83,187.43,72.76,42,51,30
1977,TOR,"Toronto Blue Jays",54,107,54,189.22,73.75,36,56,41
1976,ATL,"Atlanta Braves",70,92,75,183.74,72.58,43,47,30
1976,BAL,"Baltimore Orioles",88,74,90,182.11,72.62,37,57,28
1976,BOS,"Boston Red Sox",83,79,87,186.59,73.25,32,63,38
1976,CAL,"California Angels",76,86,72,186.76,73.17,42,52,35
1976,CHA,"Chicago White Sox",64,97,73,185.69,72.60,42,49,31
1976,CHN,"Chicago Cubs",75,87,72,186.82,73.08,39,56,39
1976,CIN,"Cincinnati Reds",102,60,103,179.76,72.79,29,74,69
1976,CLE,"Cleveland Indians",81,78,79,191.06,73.79,34,62,39
1976,DET,"Detroit Tigers",74,87,68,186.27,72.94,33,62,54
1976,HOU,"Houston Astros",80,82,75,184.92,73.28,36,57,36
1976,KCA,"Kansas City Royals",90,72,86,185.08,72.54,37,59,37
1976,LAN,"Los Angeles Dodgers",92,70,94,184.24,72.68,37,55,35
1976,MIN,"Minnesota Twins",85,77,81,185.16,73.10,31,68,45
1976,ML4,"Milwaukee Brewers",66,95,70,183.59,72.71,41,51,36
1976,MON,"Montreal Expos",55,107,70,188.55,73.34,47,48,34
1976,NYA,"New York Yankees",97,62,90,180.28,72.05,40,50,21
1976,NYN,"New York Mets",86,76,80,182.59,72.73,37,54,35
1976,OAK,"Oakland Athletics",87,74,92,186.53,72.92,38,58,37
1976,PHI,"Philadelphia Phillies",101,61,89,187.22,73.13,32,68,42
1976,PIT,"Pittsburgh Pirates",92,70,91,186.68,72.97,31,66,50
1976,SDN,"San Diego Padres",73,89,68,186.61,73.06,36,59,40
1976,SFN,"San Francisco Giants",74,88,75,183.47,73.25,36,60,54
1976,SLN,"St. Louis Cardinals",72,90,80,182.90,72.70,40,54,38
1976,TEX,"Texas Rangers",76,86,80,189.22,73.03,36,57,32
1975,ATL,"Atlanta Braves",67,94,77,181.85,72.23,40,51,34
1975,BAL,"Baltimore Orioles",90,69,93,186.15,73.12,34,62,39
1975,BOS,"Boston Red Sox",95,65,89,181.76,72.73,37,55,37
1975,CAL,"California Angels",72,89,73,183.21,72.60,48,45,30
1975,CHA,"Chicago White Sox",75,86,77,188.63,73.27,41,49,29
1975,CHN,"Chicago Cubs",75,87,73,185.46,72.95,39,55,38
1975,CIN,"Cincinnati Reds",108,54,102,178.83,72.55,29,74,66
1975,CLE,"Cleveland Indians",79,80,76,191.24,73.56,41,51,25
1975,DET,"Detroit Tigers",57,102,71,187.84,73.03,38,50,32
1975,HOU,"Houston Astros",64,97,76,186.37,73.40,35,60,40
1975,KCA,"Kansas City Royals",91,71,85,187.19,72.66,32,66,48
1975,LAN,"Los Angeles Dodgers",88,74,95,183.68,72.54,37,56,44
1975,MIN,"Minnesota Twins",76,83,80,187.89,72.91,35,61,47
1975,ML4,"Milwaukee Brewers",68,94,73,183.89,72.94,36,60,38
1975,MON,"Montreal Expos",75,87,78,187.21,72.92,38,59,40
1975,NYA,"New York Yankees",83,77,84,183.00,72.24,37,57,39
1975,NYN,"New York Mets",82,80,78,185.38,73.16,37,56,36
1975,OAK,"Oakland Athletics",98,64,94,182.02,72.52,42,58,34
1975,PHI,"Philadelphia Phillies",86,76,79,188.44,73.03,39,57,46
1975,PIT,"Pittsburgh Pirates",92,69,87,187.35,73.35,34,60,35
1975,SDN,"San Diego Padres",71,91,64,185.79,72.95,38,57,38
1975,SFN,"San Francisco Giants",80,81,80,182.30,73.30,37,55,39
1975,SLN,"St. Louis Cardinals",82,80,83,180.89,72.57,44,49,24
1975,TEX,"Texas Rangers",79,83,73,186.10,73.13,39,55,37
1974,ATL,"Atlanta Braves",88,74,78,181.00,72.17,36,58,39
1974,BAL,"Baltimore Orioles",91,71,89,186.75,73.19,32,64,40
1974,BOS,"Boston Red Sox",84,78,86,182.81,72.81,37,55,41
1974,CAL,"California Angels",68,94,74,181.87,72.49,45,48,31
1974,CHA,"Chicago White Sox",80,80,81,183.80,72.65,40,52,32
1974,CHN,"Chicago Cubs",66,96,76,184.76,72.82,38,59,48
1974,CIN,"Cincinnati Reds",98,64,97,181.86,72.71,35,62,39
1974,CLE,"Cleveland Indians",77,85,73,187.20,73.29,45,48,33
1974,DET,"Detroit Tigers",72,90,81,190.00,73.14,37,56,43
1974,HOU,"Houston Astros",81,81,82,189.60,73.69,35,62,35
1974,KCA,"Kansas City Royals",77,85,80,186.53,72.26,34,62,37
1974,LAN,"Los Angeles Dodgers",102,60,94,182.66,72.43,35,58,40
1974,MIN,"Minnesota Twins",82,80,80,186.19,72.88,32,68,44
1974,ML4,"Milwaukee Brewers",76,86,72,183.67,72.81,36,59,38
1974,MON,"Montreal Expos",79,82,76,186.34,73.05,41,53,33
1974,NYA,"New York Yankees",89,73,83,185.82,72.70,44,47,24
1974,NYN,"New York Mets",71,91,79,185.32,72.84,37,55,35
1974,OAK,"Oakland Athletics",90,72,92,183.57,72.38,37,63,45
1974,PHI,"Philadelphia Phillies",80,82,70,186.63,73.15,40,53,34
1974,PIT,"Pittsburgh Pirates",88,74,88,185.38,72.95,39,53,33
1974,SDN,"San Diego Padres",60,102,59,183.56,72.70,43,53,33
1974,SFN,"San Francisco Giants",72,90,76,186.60,73.31,35,60,41
1974,SLN,"St. Louis Cardinals",86,75,81,180.72,72.58,43,52,33
1974,TEX,"Texas Rangers",84,76,65,188.13,72.95,38,53,34
1973,ATL,"Atlanta Braves",76,85,76,184.91,72.93,43,49,23
1973,BAL,"Baltimore Orioles",97,65,93,183.03,72.64,33,61,41
1973,BOS,"Boston Red Sox",89,73,86,182.88,73.09,32,60,35
1973,CAL,"California Angels",79,83,77,184.10,72.20,40,56,40
1973,CHA,"Chicago White Sox",77,85,81,186.46,72.69,39,53,46
1973,CHN,"Chicago Cubs",77,84,82,186.36,73.22,36,58,42
1973,CIN,"Cincinnati Reds",99,63,91,181.50,72.64,36,61,40
1973,CLE,"Cleveland Indians",71,91,68,186.57,73.14,35,59,41
1973,DET,"Detroit Tigers",85,77,87,190.18,73.41,39,55,35
1973,HOU,"Houston Astros",82,80,82,191.33,73.72,39,52,37
1973,KCA,"Kansas City Royals",88,74,83,188.10,72.38,39,55,38
1973,LAN,"Los Angeles Dodgers",95,66,90,182.27,72.39,33,60,37
1973,MIN,"Minnesota Twins",81,81,77,186.61,72.97,33,62,39
1973,ML4,"Milwaukee Brewers",74,88,69,185.26,73.20,35,59,42
1973,MON,"Montreal Expos",79,83,73,181.76,72.20,41,55,35
1973,NYA,"New York Yankees",80,82,80,183.72,72.83,36,53,34
1973,NYN,"New York Mets",82,79,83,182.90,72.48,40,49,38
1973,OAK,"Oakland Athletics",94,68,96,184.13,72.50,40,58,38
1973,PHI,"Philadelphia Phillies",71,91,66,187.11,73.03,35,60,43
1973,PIT,"Pittsburgh Pirates",80,82,91,184.81,72.64,36,59,42
1973,SDN,"San Diego Padres",60,102,60,181.03,72.72,32,64,53
1973,SFN,"San Francisco Giants",88,74,82,184.66,73.19,32,65,41
1973,SLN,"St. Louis Cardinals",81,81,82,181.26,72.33,46,46,25
1973,TEX,"Texas Rangers",57,105,56,191.38,73.29,42,50,27
1972,ATL,"Atlanta Braves",70,84,76,187.64,73.14,36,53,33
1972,BAL,"Baltimore Orioles",80,74,96,180.06,72.28,32,58,36
1972,BOS,"Boston Red Sox",85,70,86,184.11,73.24,38,49,31
1972,CAL,"California Angels",75,80,79,182.75,72.45,40,48,35
1972,CHA,"Chicago White Sox",87,67,74,184.13,72.70,40,51,40
1972,CHN,"Chicago Cubs",85,70,84,184.66,72.78,41,46,29
1972,CIN,"Cincinnati Reds",95,59,92,182.90,73.00,31,63,47
1972,CLE,"Cleveland Indians",72,84,69,186.25,73.11,36,55,38
1972,DET,"Detroit Tigers",86,70,85,189.25,73.23,44,46,24
1972,HOU,"Houston Astros",84,69,81,190.97,73.66,32,58,36
1972,KCA,"Kansas City Royals",76,78,75,188.97,72.76,34,58,39
1972,LAN,"Los Angeles Dodgers",85,70,87,184.11,72.61,36,52,35
1972,MIN,"Minnesota Twins",77,77,83,188.52,73.21,33,62,55
1972,ML4,"Milwaukee Brewers",65,91,66,184.06,72.83,35,57,35
1972,MON,"Montreal Expos",70,86,71,185.60,72.50,30,68,48
1972,NYA,"New York Yankees",79,76,85,185.75,72.92,36,53,37
1972,NYN,"New York Mets",83,73,83,183.41,72.44,34,55,37
1972,OAK,"Oakland Athletics",93,62,94,183.53,72.77,47,45,27
1972,PHI,"Philadelphia Phillies",59,97,66,190.71,73.50,38,55,41
1972,PIT,"Pittsburgh Pirates",96,59,94,182.85,72.24,33,58,36
1972,SDN,"San Diego Padres",58,95,61,184.76,72.88,41,49,38
1972,SFN,"San Francisco Giants",69,86,82,185.39,73.31,36,53,39
1972,SLN,"St. Louis Cardinals",75,81,80,183.30,72.57,47,42,21
1972,TEX,"Texas Rangers",54,100,54,186.87,73.00,38,55,46
1971,ATL,"Atlanta Braves",82,80,84,186.11,72.69,35,57,35
1971,BAL,"Baltimore Orioles",101,57,106,178.77,72.23,31,59,38
1971,BOS,"Boston Red Sox",85,77,86,183.61,73.08,36,54,35
1971,CAL,"California Angels",76,86,78,185.78,72.86,36,57,45
1971,CHA,"Chicago White Sox",79,83,68,186.22,72.86,36,58,45
1971,CHN,"Chicago Cubs",83,79,86,184.33,72.81,42,46,30
1971,CIN,"Cincinnati Reds",79,83,90,184.20,73.03,35,61,40
1971,CLE,"Cleveland Indians",60,102,66,182.57,72.68,37,59,52
1971,DET,"Detroit Tigers",91,71,87,187.29,73.00,38,55,32
1971,HOU,"Houston Astros",79,83,80,189.69,73.56,36,57,35
1971,KCA,"Kansas City Royals",85,76,73,189.51,72.54,35,56,35
1971,LAN,"Los Angeles Dodgers",89,73,87,184.82,72.79,34,59,39
1971,MIN,"Minnesota Twins",74,86,90,188.86,73.14,36,58,36
1971,ML4,"Milwaukee Brewers",69,92,67,183.91,72.65,43,49,36
1971,MON,"Montreal Expos",71,90,65,187.33,72.45,33,65,47
1971,NYA,"New York Yankees",82,80,85,185.89,72.69,36,54,37
1971,NYN,"New York Mets",83,79,89,184.26,72.62,34,60,45
1971,OAK,"Oakland Athletics",101,60,93,187.45,72.88,40,50,37
1971,PHI,"Philadelphia Phillies",67,95,68,187.80,73.17,35,59,43
1971,PIT,"Pittsburgh Pirates",97,65,91,182.29,72.26,35,57,42
1971,SDN,"San Diego Padres",61,100,59,183.55,72.65,40,51,36
1971,SFN,"San Francisco Giants",90,72,89,185.22,73.32,37,56,36
1971,SLN,"St. Louis Cardinals",90,72,84,184.86,72.79,43,49,34
1971,WS2,"Washington Senators",63,96,73,189.51,73.13,39,55,41
1970,ATL,"Atlanta Braves",76,86,83,188.19,73.14,37,54,36
1970,BAL,"Baltimore Orioles",108,54,103,180.69,72.03,32,62,41
1970,BOS,"Boston Red Sox",87,75,87,186.28,73.18,40,49,33
1970,CAL,"California Angels",86,76,75,185.85,72.75,40,54,38
1970,CHA,"Chicago White Sox",56,106,64,185.65,72.81,43,50,32
1970,CHN,"Chicago Cubs",84,78,87,184.79,73.09,43,46,26
1970,CIN,"Cincinnati Reds",102,60,91,182.76,72.97,33,63,44
1970,CLE,"Cleveland Indians",76,86,75,184.50,72.97,36,60,40
1970,DET,"Detroit Tigers",79,83,91,189.43,72.94,35,61,47
1970,HOU,"Houston Astros",79,83,77,190.37,73.45,38,55,43
1970,KCA,"Kansas City Royals",65,97,67,187.63,72.68,38,53,40
1970,LAN,"Los Angeles Dodgers",87,74,83,182.86,72.73,37,55,35
1970,MIN,"Minnesota Twins",98,64,91,188.77,73.51,35,63,51
1970,ML4,"Milwaukee Brewers",65,97,65,185.87,72.44,45,50,29
1970,MON,"Montreal Expos",73,89,63,183.03,72.33,40,55,42
1970,NYA,"New York Yankees",93,69,85,184.85,73.12,34,60,39
1970,NYN,"New York Mets",83,79,85,186.03,72.82,34,61,43
1970,OAK,"Oakland Athletics",89,73,86,183.95,72.38,39,56,41
1970,PHI,"Philadelphia Phillies",73,88,71,187.15,72.87,39,55,42
1970,PIT,"Pittsburgh Pirates",89,73,86,183.56,72.18,39,53,34
1970,SDN,"San Diego Padres",63,99,58,184.89,73.19,37,59,42
1970,SFN,"San Francisco Giants",86,76,88,183.08,72.71,38,55,34
1970,SLN,"St. Louis Cardinals",76,86,87,184.45,72.70,47,47,23
1970,WS2,"Washington Senators",70,92,74,190.68,73.35,40,56,40
1969,ATL,"Atlanta Braves",93,69,84,189.10,73.05,39,52,36
1969,BAL,"Baltimore Orioles",109,53,92,180.87,72.00,30,66,41
1969,BOS,"Boston Red Sox",87,75,88,188.25,73.55,40,52,32
1969,CAL,"California Angels",71,91,74,185.13,72.64,45,48,36
1969,CHA,"Chicago White Sox",68,94,75,184.51,72.49,43,51,33
1969,CHN,"Chicago Cubs",92,70,88,184.07,73.07,41,50,36
1969,CIN,"Cincinnati Reds",89,73,86,182.61,72.61,36,59,36
1969,CLE,"Cleveland Indians",62,99,74,183.88,72.88,40,55,39
1969,DET,"Detroit Tigers",90,72,95,187.53,72.94,34,59,39
1969,HOU,"Houston Astros",81,81,74,187.27,73.05,37,55,34
1969,KCA,"Kansas City Royals",69,93,69,188.15,72.49,39,54,35
1969,LAN,"Los Angeles Dodgers",85,77,78,183.68,72.66,38,53,31
1969,MIN,"Minnesota Twins",97,65,89,187.03,73.44,36,62,44
1969,MON,"Montreal Expos",52,110,52,184.69,72.40,42,50,38
1969,NYA,"New York Yankees",80,81,78,184.66,72.79,38,51,37
1969,NYN,"New York Mets",100,62,78,183.31,72.80,35,58,43
1969,OAK,"Oakland Athletics",88,74,85,184.95,72.70,40,54,39
1969,PHI,"Philadelphia Phillies",63,99,74,189.03,73.38,34,59,37
1969,PIT,"Pittsburgh Pirates",88,74,83,184.57,72.37,35,60,44
1969,SDN,"San Diego Padres",52,110,52,182.62,72.90,42,53,32
1969,SE1,"Seattle Pilots",64,98,64,185.87,72.60,53,43,26
1969,SFN,"San Francisco Giants",90,72,90,184.97,72.86,37,56,39
1969,SLN,"St. Louis Cardinals",87,75,95,186.83,72.57,42,46,26
1969,WS2,"Washington Senators",86,76,76,189.75,73.31,36,62,41
1968,ATL,"Atlanta Braves",81,81,81,186.34,72.53,38,52,34
1968,BAL,"Baltimore Orioles",91,71,88,183.30,72.36,33,61,37
1968,BOS,"Boston Red Sox",86,76,83,189.61,73.19,36,54,31
1968,CAL,"California Angels",67,95,77,184.53,72.67,43,51,38
1968,CHA,"Chicago White Sox",67,95,80,184.18,72.21,39,58,42
1968,CHN,"Chicago Cubs",84,78,77,186.00,73.21,42,47,18
1968,CIN,"Cincinnati Reds",83,79,82,187.18,72.85,34,62,38
1968,CLE,"Cleveland Indians",86,75,81,181.76,72.67,42,52,37
1968,DET,"Detroit Tigers",103,59,94,186.15,72.39,33,62,41
1968,HOU,"Houston Astros",72,90,71,189.37,72.97,38,52,38
1968,LAN,"Los Angeles Dodgers",76,86,81,185.74,73.09,35,58,40
1968,MIN,"Minnesota Twins",79,83,86,184.42,73.12,33,65,54
1968,NYA,"New York Yankees",83,79,75,182.79,72.38,34,58,39
1968,NYN,"New York Mets",73,89,67,183.00,72.44,34,59,50
1968,OAK,"Oakland Athletics",82,80,82,186.24,72.79,34,61,47
1968,PHI,"Philadelphia Phillies",76,86,82,188.00,73.00,32,61,38
1968,PIT,"Pittsburgh Pirates",80,82,84,182.79,72.36,33,62,43
1968,SFN,"San Francisco Giants",88,74,91,183.84,73.03,31,64,43
1968,SLN,"St. Louis Cardinals",97,65,94,187.91,73.06,32,60,34
1968,WS2,"Washington Senators",65,96,71,191.46,73.56,39,55,46
1967,ATL,"Atlanta Braves",77,85,81,188.02,73.12,41,50,32
1967,BAL,"Baltimore Orioles",76,85,89,185.93,72.41,41,49,29
1967,BOS,"Boston Red Sox",92,70,75,190.10,73.49,39,53,34
1967,CAL,"California Angels",84,77,80,186.98,72.98,44,49,26
1967,CHA,"Chicago White Sox",89,73,89,182.76,72.27,45,51,32
1967,CHN,"Chicago Cubs",87,74,73,185.65,73.02,43,45,25
1967,CIN,"Cincinnati Reds",87,75,84,186.21,72.94,33,60,45
1967,CLE,"Cleveland Indians",75,87,81,186.24,73.16,38,56,37
1967,DET,"Detroit Tigers",91,71,89,184.45,72.61,38,56,36
1967,HOU,"Houston Astros",69,93,69,183.49,72.34,47,44,31
1967,KC1,"Kansas City Athletics",62,99,65,183.21,72.51,39,55,39
1967,LAN,"Los Angeles Dodgers",73,89,88,186.15,73.15,34,62,52
1967,MIN,"Minnesota Twins",91,71,94,186.11,73.26,35,61,41
1967,NYA,"New York Yankees",72,90,73,182.33,72.49,39,53,33
1967,NYN,"New York Mets",61,101,59,186.87,72.76,54,40,17
1967,PHI,"Philadelphia Phillies",82,80,85,185.79,72.92,39,53,34
1967,PIT,"Pittsburgh Pirates",81,81,88,183.15,72.29,34,61,44
1967,SFN,"San Francisco Giants",91,71,93,183.28,72.89,36,59,41
1967,SLN,"St. Louis Cardinals",101,60,88,189.74,72.81,31,66,52
1967,WS2,"Washington Senators",76,85,72,189.67,73.19,36,61,48
1966,ATL,"Atlanta Braves",85,77,85,188.02,73.27,44,48,27
1966,BAL,"Baltimore Orioles",97,63,96,187.74,72.74,34,58,36
1966,BOS,"Boston Red Sox",72,90,69,190.10,73.30,40,53,38
1966,CAL,"California Angels",80,82,78,186.30,73.03,40,55,45
1966,CHA,"Chicago White Sox",83,79,92,182.10,72.15,39,58,42
1966,CHN,"Chicago Cubs",59,103,69,185.04,73.10,49,42,17
1966,CIN,"Cincinnati Reds",76,84,86,185.94,72.90,31,68,56
1966,CLE,"Cleveland Indians",81,81,82,185.05,73.03,37,56,36
1966,DET,"Detroit Tigers",88,74,87,187.52,72.97,33,62,49
1966,HOU,"Houston Astros",72,90,68,186.04,72.47,45,45,29
1966,KC1,"Kansas City Athletics",74,86,63,184.57,72.78,49,43,26
1966,LAN,"Los Angeles Dodgers",95,67,91,183.86,72.43,35,59,41
1966,MIN,"Minnesota Twins",89,73,90,185.50,73.24,34,57,35
1966,NYA,"New York Yankees",70,89,82,182.06,72.19,36,55,37
1966,NYN,"New York Mets",66,95,56,185.17,72.64,42,52,33
1966,PHI,"Philadelphia Phillies",87,75,88,183.61,72.66,38,54,36
1966,PIT,"Pittsburgh Pirates",92,70,87,183.41,72.88,32,65,38
1966,SFN,"San Francisco Giants",93,68,93,186.14,73.32,37,58,37
1966,SLN,"St. Louis Cardinals",83,79,85,185.32,72.76,37,56,38
1966,WS2,"Washington Senators",71,88,68,189.50,73.12,42,51,33
1965,BAL,"Baltimore Orioles",94,68,92,186.06,72.85,34,60,35
1965,BOS,"Boston Red Sox",62,100,70,188.47,73.40,30,67,57
1965,CAL,"California Angels",75,87,75,184.69,73.02,42,51,36
1965,CHA,"Chicago White Sox",95,67,96,183.35,72.09,34,64,39
1965,CHN,"Chicago Cubs",72,90,77,184.90,72.98,40,55,36
1965,CIN,"Cincinnati Reds",89,73,89,185.76,72.79,34,59,32
1965,CLE,"Cleveland Indians",87,75,82,184.44,72.82,39,53,40
1965,DET,"Detroit Tigers",89,73,84,185.03,72.84,37,55,34
1965,HOU,"Houston Astros",65,97,66,187.23,72.85,48,41,24
1965,KC1,"Kansas City Athletics",59,103,63,187.57,73.14,44,50,38
1965,LAN,"Los Angeles Dodgers",97,65,92,182.88,72.39,33,61,43
1965,MIN,"Minnesota Twins",102,60,91,185.06,73.31,35,62,41
1965,ML1,"Milwaukee Braves",86,76,86,187.73,72.78,37,58,34
1965,NYA,"New York Yankees",77,85,93,185.55,72.88,40,54,38
1965,NYN,"New York Mets",50,112,51,184.44,72.42,43,54,35
1965,PHI,"Philadelphia Phillies",85,76,88,188.09,72.91,33,65,47
1965,PIT,"Pittsburgh Pirates",90,72,81,184.61,72.85,33,63,39
1965,SFN,"San Francisco Giants",95,67,91,184.05,72.88,40,54,35
1965,SLN,"St. Louis Cardinals",80,81,89,185.66,72.71,35,60,41
1965,WS2,"Washington Senators",70,92,63,189.23,73.00,40,57,40
1964,BAL,"Baltimore Orioles",97,65,87,184.92,72.70,37,55,37
1964,BOS,"Boston Red Sox",72,90,75,189.47,73.41,32,63,39
1964,CHA,"Chicago White Sox",98,64,92,184.41,72.16,37,57,34
1964,CHN,"Chicago Cubs",76,86,72,179.12,72.44,43,46,26
1964,CIN,"Cincinnati Reds",92,70,92,185.48,72.79,33,59,37
1964,CLE,"Cleveland Indians",79,83,79,184.74,72.34,38,55,31
1964,DET,"Detroit Tigers",85,77,83,185.95,72.89,37,53,32
1964,HOU,"Houston Colt .45's",66,96,65,186.12,72.40,42,46,31
1964,KC1,"Kansas City Athletics",57,105,67,183.00,72.80,40,55,40
1964,LAA,"Los Angeles Angels",82,80,79,185.07,72.83,41,52,40
1964,LAN,"Los Angeles Dodgers",80,82,94,185.88,72.97,33,62,37
1964,MIN,"Minnesota Twins",79,83,87,183.25,72.89,44,48,30
1964,ML1,"Milwaukee Braves",88,74,86,187.57,72.93,42,50,36
1964,NYA,"New York Yankees",99,63,100,186.75,72.94,32,63,38
1964,NYN,"New York Mets",53,109,48,185.66,73.02,41,52,40
1964,PHI,"Philadelphia Phillies",92,70,87,187.00,72.95,39,56,41
1964,PIT,"Pittsburgh Pirates",80,82,82,185.71,73.03,35,59,37
1964,SFN,"San Francisco Giants",90,72,94,182.39,72.73,33,65,50
1964,SLN,"St. Louis Cardinals",93,69,90,181.47,72.24,38,53,35
1964,WS2,"Washington Senators",62,100,59,187.51,72.68,37,58,40
1963,BAL,"Baltimore Orioles",86,76,86,187.56,72.88,34,60,36
1963,BOS,"Boston Red Sox",76,85,76,187.23,72.97,31,62,38
1963,CHA,"Chicago White Sox",94,68,88,185.20,72.58,40,51,33
1963,CHN,"Chicago Cubs",82,80,68,181.83,72.61,36,54,36
1963,CIN,"Cincinnati Reds",86,76,92,186.06,72.80,35,56,34
1963,CLE,"Cleveland Indians",79,83,79,186.15,72.61,41,51,43
1963,DET,"Detroit Tigers",79,83,88,186.12,72.80,41,48,31
1963,HOU,"Houston Colt .45's",66,96,65,186.16,72.47,45,44,31
1963,KC1,"Kansas City Athletics",73,89,69,183.67,72.37,43,47,34
1963,LAA,"Los Angeles Angels",70,91,75,185.38,72.68,37,57,45
1963,LAN,"Los Angeles Dodgers",99,63,97,185.40,73.00,35,58,40
1963,MIN,"Minnesota Twins",91,70,84,185.85,73.18,39,52,33
1963,ML1,"Milwaukee Braves",84,78,84,186.03,72.95,37,57,45
1963,NYA,"New York Yankees",104,57,103,186.13,72.57,30,64,40
1963,NYN,"New York Mets",51,111,46,184.73,72.55,40,54,42
1963,PHI,"Philadelphia Phillies",87,75,72,188.94,72.91,35,61,38
1963,PIT,"Pittsburgh Pirates",74,88,81,186.12,72.79,33,63,50
1963,SFN,"San Francisco Giants",88,74,92,186.43,72.77,35,59,42
1963,SLN,"St. Louis Cardinals",93,69,86,186.57,72.52,42,50,32
1963,WS2,"Washington Senators",56,106,59,185.19,72.65,43,49,36
1962,BAL,"Baltimore Orioles",77,85,87,187.24,72.81,42,50,33
1962,BOS,"Boston Red Sox",76,84,72,189.06,73.33,33,57,38
1962,CHA,"Chicago White Sox",85,77,86,182.95,72.13,40,52,35
1962,CHN,"Chicago Cubs",59,103,61,185.49,73.02,43,49,34
1962,CIN,"Cincinnati Reds",98,64,86,183.92,72.62,37,55,37
1962,CLE,"Cleveland Indians",80,82,78,186.88,72.61,41,49,30
1962,DET,"Detroit Tigers",85,76,86,186.46,72.97,37,55,36
1962,HOU,"Houston Colt .45's",64,96,64,184.79,72.56,43,49,32
1962,KC1,"Kansas City Athletics",72,90,64,181.80,72.36,45,46,25
1962,LAA,"Los Angeles Angels",86,76,78,185.86,72.79,43,50,35
1962,LAN,"Los Angeles Dodgers",102,63,91,186.07,73.17,30,72,58
1962,MIN,"Minnesota Twins",91,71,81,184.22,72.78,36,57,34
1962,ML1,"Milwaukee Braves",86,76,86,185.62,72.78,37,55,36
1962,NYA,"New York Yankees",96,66,101,185.58,72.42,33,62,43
1962,NYN,"New York Mets",40,120,40,184.98,72.38,45,50,38
1962,PHI,"Philadelphia Phillies",81,80,62,186.94,72.69,35,61,42
1962,PIT,"Pittsburgh Pirates",93,68,88,188.50,72.86,36,55,39
